Prediction,Survived,index,Probability,Age Imp,Fare Imp,Sibsp Imp,Parch Imp,Pclass Imp,Embarked Q Imp,Embarked S Imp,Sex Male Imp,top_features,Age,Fare,Sibsp,Parch,Pclass,Embarked Q,Embarked S,Sex Male
1.0,1,513,0.6,0.3115416,0.66781354,0.15120094,-0.019074338,0.74803627,0.0034650173,0.023635537999999998,-0.93676704,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Embarked S</pos_highlight>,36.0,26.2875,0,0,1,0,1,1
1.0,1,514,0.97,-0.6243936,0.8533451999999999,-0.029470911000000002,0.0010236059,1.4652625,0.0012547066,0.24744236,2.163872,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Sibsp</neg_highlight>,54.0,59.4,1,0,1,0,0,0
0.0,0,515,0.12,0.09574226,-0.33677897,0.099290356,-0.06281878,-0.30130258,0.0017339005,-0.13084577,-0.8410791,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Age</pos_highlight>,24.0,7.4958,0,0,3,0,1,1
0.0,0,516,0.28,-0.52656925,0.5193981,0.11772462,-0.019074338,0.6649246999999999,0.0034650173,-0.063705966,-1.0540677,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,47.0,34.0208,0,0,1,0,1,1
1.0,1,517,0.91,0.14419997,-0.339961,0.09417555,-0.017651951000000003,0.7410338000000001,0.0012547066,0.0055903876,2.1925482999999995,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,34.0,10.5,0,0,2,0,1,0
0.0,0,518,0.21,0.12724952,-0.061158888,0.10623449,-0.041675154,-0.2870995,-0.07084907,0.23448145,-0.7422066999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked Q</neg_highlight>,0.0,24.15,0,0,3,1,0,1
1.0,1,519,0.92,0.21164832,-0.20713387,-0.09989033,-0.009580033,0.96099,0.0012547066,-0.020107563999999998,2.173149,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Embarked S</neg_highlight>,36.0,26.0,1,0,2,0,1,0
0.0,0,520,0.14,0.43528822,-0.5968302,0.110600665,-0.062383875,-0.29370645,0.0034650173,0.010708691999999999,-0.8330190000000001,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,32.0,7.8958,0,0,3,0,1,1
1.0,1,521,0.98,0.0301476,0.7364025,0.09475359,0.0009276389,1.4851518999999997,0.0012547066,-0.019848691,1.980015,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,30.0,93.5,0,0,1,0,1,0
0.0,0,522,0.1,0.058493104000000004,-0.47126052,0.099290356,-0.062383875,-0.30223963,0.0034650173,-0.13084577,-0.8330190000000001,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,22.0,7.8958,0,0,3,0,1,1
0.0,0,523,0.09,-0.18246032,-0.6137438000000001,0.097101875,-0.047753353,-0.24570058,0.0023897577,0.28158996,-1.0053663000000002,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.225,0,0,3,0,0,1
1.0,1,524,0.97,-0.60993695,0.83331865,0.06440436,0.14167595,1.4345052,0.0012547066,0.2095301,1.8822835999999998,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Parch</pos_highlight>,44.0,57.9792,0,1,1,0,0,0
0.0,0,525,0.09,-0.18246032,-0.6137438000000001,0.097101875,-0.047753353,-0.24570058,0.0023897577,0.28158996,-1.0053663000000002,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.2292,0,0,3,0,0,1
0.0,0,526,0.03,-0.93128467,-0.8397041999999999,0.08101653,-0.062383875,-0.32600126,-0.029808788,-0.038296536,-0.9067412,<neg_highlight>Age</neg_highlight> <neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,40.5,7.75,0,0,3,1,0,1
1.0,1,527,0.84,-0.5178878,-0.3351008,0.08414185,-0.017651951000000003,0.8331171,0.0012547066,0.0055903876,2.1853635,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,50.0,10.5,0,0,2,0,1,0
0.0,0,528,0.19,-0.34202933,-0.07696957,0.10204799,0.021644771,0.4510722,0.004120874,-0.073085755,-1.0017809000000002,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight>,0.0,221.7792,0,0,1,0,1,1
0.0,0,529,0.14,-0.39154446,0.20076701,0.10128692,-0.062383875,-0.3371835,0.0034650173,0.010708691999999999,-0.76575905,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,39.0,7.925,0,0,3,0,1,1
0.0,0,530,0.21,-0.14330652,0.0004236136,-0.16792093,0.6004598000000001,0.095517434,0.0024071820000000003,-0.12911145,-1.0050553,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Pclass</pos_highlight>,23.0,11.5,2,1,2,0,1,1
1.0,1,531,0.96,1.2696359,-0.1506966,0.08183380000000001,0.23277085,0.9694267,0.0014169745999999999,-0.07217524,1.5350187,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,2.0,26.0,1,1,2,0,1,0
0.0,0,532,0.09,-0.18246032,-0.6137438000000001,0.097101875,-0.047753353,-0.24570058,0.0023897577,0.28158996,-1.0053663000000002,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.2292,0,0,3,0,0,1
0.0,0,533,0.27,0.033766028,-0.2258618,-0.06846929,0.60002494,-0.29243827,0.0017339005,0.27110213,-0.7753479999999999,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,17.0,7.2292,1,1,3,0,0,1
1.0,1,534,0.62,-0.07210592,0.16767490000000002,0.110416956,-0.19299169,-0.6448602,0.0014169745999999999,0.36480018,1.3085895,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Parch</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,22.3583,0,2,3,0,0,0
1.0,0,535,0.43,-0.08958489,-0.27635822,0.10258310000000001,-0.017651951000000003,-0.7930416,0.0012547066,-0.04970228,1.3852636,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight>,30.0,8.6625,0,0,3,0,1,0
1.0,1,536,0.93,0.6480216,-0.14561364,0.14514315,0.13510373,1.0070636999999998,0.0014169745999999999,-0.10176649,1.516673,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Parch</pos_highlight>,7.0,26.25,0,2,2,0,1,0
0.0,0,537,0.32,-0.6405059000000001,0.50892574,0.13867763,-0.019074338,0.70246845,0.0034650173,0.023635537999999998,-0.9256198,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Embarked S</pos_highlight>,45.0,26.55,0,0,1,0,1,1
1.0,1,538,0.98,-0.04945148,0.762817,0.07741357,0.0009276389,1.4126296,0.0012547066,0.16960092,2.0348825,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,30.0,106.425,0,0,1,0,0,0
0.0,0,539,0.14,-0.0011661266,-0.24851997,0.09538813,-0.04283941,-0.26797423,0.004120874,-0.098855965,-0.66454047,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,0.0,14.5,0,0,3,0,1,1
1.0,1,540,0.97,0.12242783,0.010852589,0.073616505,0.04386522599999999,1.3745011,0.0012547066,0.36552270000000003,1.9987203000000002,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Parch</pos_highlight>,22.0,49.5,0,2,1,0,0,0
1.0,1,541,0.97,0.41409844,0.31658053,0.08830728,0.04386522599999999,1.4878786,0.0012547066,-0.09026646599999999,1.9118808999999997,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,36.0,71.0,0,2,1,0,1,0
0.0,0,542,0.05,0.15389448,-0.6232932,-1.5764949,0.064203046,-1.0965235,0.0011549614,-0.18020338,0.7907549,<neg_highlight>Sibsp</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sex Male</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Age</pos_highlight>,9.0,31.275,4,2,3,0,1,0
0.0,0,543,0.04,0.120423414,-0.6232932,-1.5764949,0.064203046,-1.0965235,0.0011549614,-0.18596179999999998,0.7907549,<neg_highlight>Sibsp</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sex Male</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Age</pos_highlight>,11.0,31.275,4,2,3,0,1,0
0.0,1,544,0.18,0.35876507,-0.14945328,-0.087370135,-0.06112365,0.12065466,0.0034650173,0.006452949,-1.1178555000000001,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Parch</neg_highlight>,32.0,26.0,1,0,2,0,1,1
0.0,0,545,0.41,-0.5214319000000001,0.9659402,0.012660076999999999,-0.018715037,0.7090371999999999,0.0034650173,0.15031068,-1.0864463,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Parch</neg_highlight>,50.0,106.425,1,0,1,0,0,1
0.0,0,546,0.09,-0.98343754,-0.18223375,0.09071524,-0.056875583,0.5606061999999999,0.0034650173,0.015356100000000001,-1.1440036,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,64.0,26.0,0,0,1,0,1,1
1.0,1,547,0.86,-0.15367597,-0.2404842,-0.10917177,-0.009580033,0.9713553,0.0012547066,-0.15769173,2.0953424,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,19.0,26.0,1,0,2,0,1,0
0.0,1,548,0.22,0.07137361,-0.038673103,0.10317327,-0.04283941,0.117043585,0.004120874,0.21631113,-1.161662,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Parch</neg_highlight>,0.0,13.8625,0,0,2,0,0,1
0.0,0,549,0.28,0.037566967,0.045330815,-0.0854617,0.6016241,-0.34868062,0.0034650173,-0.0017889960000000002,-0.6569375,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Sibsp</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Age</pos_highlight>,33.0,20.525,1,1,3,0,1,1
1.0,1,550,0.56,1.0217683000000002,0.31236246,0.0152369905,0.25477089999999997,0.17548329,0.004120874,-0.08616471,-0.8922374,<pos_highlight>Age</pos_highlight> <neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,8.0,36.75,1,1,2,0,1,1
1.0,1,551,0.5,0.0034326538,0.5404991,0.10749036,0.16389215,0.5830486999999999,0.0034650173,0.21438551,-1.0339007,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,17.0,110.8833,0,2,1,0,0,1
0.0,0,552,0.16,0.14203078,-0.17108389999999998,0.11488301,-0.061219614000000006,0.1144547,0.0034650173,-0.08426961,-1.1272687,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,27.0,26.0,0,0,2,0,1,1
0.0,0,553,0.1,-0.09648716,-0.5833503999999999,0.09586556,-0.04283941,-0.2483827,-0.07084907,0.28158996,-1.0224162,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.8292,0,0,3,1,0,1
0.0,1,554,0.21,0.32031858,-0.23863254,0.09148930000000001,-0.06281878,-0.28837529999999995,0.0017339005,0.30624187,-0.8973103000000001,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,22.0,7.225,0,0,3,0,0,1
1.0,1,555,0.54,-0.021637812000000003,0.030328734,0.09496504,-0.017651951000000003,-0.7312350000000001,0.0008261714,-0.19264461,1.5722181999999998,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Age</neg_highlight>,22.0,7.775,0,0,3,0,1,0
0.0,0,556,0.26,-0.7619945,0.5484532,0.13648410000000002,-0.019074338,0.5817576,0.0034650173,0.023635537999999998,-0.9947799999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Embarked S</pos_highlight>,62.0,26.55,0,0,1,0,1,1
1.0,1,557,0.97,-0.17019628,0.25871944,-0.033312015,0.0010236059,1.4948458999999998,0.0012547066,0.24744236,2.0889351,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,48.0,39.6,1,0,1,0,0,0
0.0,0,558,0.21,-0.32259387,-0.17802179,0.10261921,0.021644771,0.44026747,0.004120874,0.17344871,-1.0306772,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,227.525,0,0,1,0,0,1
1.0,1,559,0.95,-0.24759409,0.31523123,-0.06765887,0.14177193,1.6186599,0.0012547066,-0.10613410000000001,1.9083378,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,39.0,79.65,1,1,1,0,1,0
1.0,1,560,0.6,0.13880336,0.22790036,-0.09989033,-0.009580033,-0.8125159000000001,0.0012547066,-0.07540023,1.5900874,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Embarked S</neg_highlight>,36.0,17.4,1,0,3,0,1,0
0.0,0,561,0.1,-0.09648716,-0.5503489,0.09586556,-0.04283941,-0.2483827,-0.041087083999999996,0.28158996,-1.0140884000000001,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.75,0,0,3,1,0,1
0.0,0,562,0.05,-0.5868511,-0.7539659000000001,0.09467924,-0.062383875,-0.3371835,0.0034650173,0.010708691999999999,-0.83680373,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,40.0,7.8958,0,0,3,0,1,1
0.0,0,563,0.15,0.049306788,-0.13882653,0.11196829999999999,-0.062383875,0.09187945,0.0034650173,-0.100912504,-1.1435263999999998,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Parch</neg_highlight>,28.0,13.5,0,0,2,0,1,1
0.0,0,564,0.1,-0.21176334,-0.3002995,0.09608343,-0.04283941,-0.26661440000000003,0.004120874,-0.11986396,-0.79828125,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,8.05,0,0,3,0,1,1
1.0,0,565,0.45,-0.088443875,-0.2400444,0.09059775,0.0048684115,-0.7136553000000001,0.0014169745999999999,-0.18166275,1.4954637,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,0.0,8.05,0,0,3,0,1,0
0.0,0,566,0.1,-0.15029909,-0.18972659,-0.16499509,-0.06112365,-0.35546958,0.0024071820000000003,-0.13937317,-0.63039106,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight>,24.0,24.15,2,0,3,0,1,1
0.0,0,567,0.08,-0.06653179,-0.5457771,0.099290356,-0.062383875,-0.30223963,0.0034650173,-0.13084577,-0.8631097,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,19.0,7.8958,0,0,3,0,1,1
1.0,0,568,0.49,0.08153028,0.056890294,0.11275357,0.10359446,-0.798357,0.0012547066,-0.18478547,1.1402752,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Age</pos_highlight>,29.0,21.075,0,4,3,0,1,0
